Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    5000/5000        std::_Sp_counted_ptr_inplace<ast::TxnBegin, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [300]
                0.00    0.00    5000/5000        std::_Sp_counted_ptr_inplace<ast::TxnBegin, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [299]
                0.00    0.00    4999/5000        ast::TxnCommit::~TxnCommit() [293]
                0.00    0.00    4999/5000        std::_Sp_counted_ptr_inplace<ast::TxnCommit, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [301]
                0.00    0.00    4999/4999        std::_Sp_counted_ptr_inplace<ast::TxnCommit, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [302]
                0.00    0.00      53/9497560     void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<true>(char const*, unsigned long) [131]
                0.00    0.00       9/9           ast::CreateTable::~CreateTable() [351]
                0.00    0.00       9/9           std::_Sp_counted_ptr_inplace<ast::CreateTable, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [356]
                0.00    0.00       9/9           std::_Sp_counted_ptr_inplace<ast::CreateTable, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [355]
                0.00    0.00       8/8           ast::CreateIndex::~CreateIndex() [362]
                0.00    0.00       8/8           std::_Sp_counted_ptr_inplace<ast::CreateIndex, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [365]
                0.00    0.00       8/8           std::_Sp_counted_ptr_inplace<ast::CreateIndex, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [364]
                             74743296             yyerror(YYLTYPE*, char const*) [4]
-----------------------------------------------
                0.12    0.02 12123434/12123434     yyparse() [2]
[5]     11.2    0.12    0.02 12123434         ast::SemValue::~SemValue() [5]
                0.02    0.00 12123434/12228434     std::vector<std::shared_ptr<ast::BinaryExpr>, std::allocator<std::shared_ptr<ast::BinaryExpr> > >::~vector() [37]
                0.00    0.00  400061/4526562     std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() <cycle 1> [53]
                0.00    0.00   25000/25000       std::_Sp_counted_ptr_inplace<ast::FromClause, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [231]
-----------------------------------------------
                0.03    0.11   60017/60017       client_handler(void*) [1]
[6]     10.7    0.03    0.11   60017         Portal::start(std::shared_ptr<Plan>, Context*) [6]
                0.00    0.05   35000/35000       Portal::convert_plan_executor(std::shared_ptr<Plan>, Context*) [16]
                0.00    0.02   10000/35000       IndexScanExecutor::beginTuple() [12]
                0.01    0.00   50017/50017       std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<PortalStmt, std::allocator<void>, portalTag, std::vector<TabCol, std::allocator<TabCol> >, std::unique_ptr<AbstractExecutor, std::default_delete<AbstractExecutor> >, std::shared_ptr<Plan>&>(PortalStmt*&, std::_Sp_alloc_shared_tag<std::allocator<void> >, portalTag&&, std::vector<TabCol, std::allocator<TabCol> >&&, std::unique_ptr<AbstractExecutor, std::default_delete<AbstractExecutor> >&&, std::shared_ptr<Plan>&) [66]
                0.01    0.00   10000/10000       IndexScanExecutor::rid() [73]
                0.01    0.00   10000/35000       IndexScanExecutor::~IndexScanExecutor() [29]
                0.00    0.01   20000/70000       IndexScanExecutor::advance_to_next_match() [30]
                0.00    0.00   10000/15000       IndexScanExecutor::nextTuple() [87]
                0.00    0.00   10000/50000       std::__detail::_Map_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<RmFileHandle, std::default_delete<RmFileHandle> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<RmFileHandle, std::default_delete<RmFileHandle> > > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::at(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [68]
                0.00    0.00  120017/4526562     std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() <cycle 1> [53]
                0.00    0.00   20000/4526562     std::vector<Condition, std::allocator<Condition> >::~vector() <cycle 1> [55]
                0.00    0.00  105017/2265513     std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [132]
                0.00    0.00   45017/230051      std::vector<TabCol, std::allocator<TabCol> >::~vector() [142]
                0.00    0.00   25000/25000       std::shared_ptr<ProjectionPlan> std::dynamic_pointer_cast<ProjectionPlan, Plan>(std::shared_ptr<Plan> const&) [236]
                0.00    0.00   25000/105017      DbMeta::get_table(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [172]
                0.00    0.00   25000/25000       std::vector<IxIndexHandle*, std::allocator<IxIndexHandle*> >::reserve(unsigned long) [234]
                0.00    0.00   25000/9497560     void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<true>(char const*, unsigned long) [131]
                0.00    0.00   20000/70000       IndexScanExecutor::is_end() const [183]
                0.00    0.00   20000/210000      std::vector<SetClause, std::allocator<SetClause> >::~vector() [145]
                0.00    0.00   20000/20000       std::vector<ColMeta const*, std::allocator<ColMeta const*> >::reserve(unsigned long) [239]
                0.00    0.00   10000/50000       void std::vector<Rid, std::allocator<Rid> >::_M_realloc_append<Rid const&>(Rid const&) [197]
                0.00    0.00   10000/35000       IndexScanExecutor::finish() [206]
-----------------------------------------------
                0.12    0.00       1/1           _GLOBAL__sub_I_disk_manager [8]
[7]      9.4    0.12    0.00       1         BufferPoolManager::BufferPoolManager(unsigned long, DiskManager*) [7]
                0.00    0.00      32/32          LRUReplacer::LRUReplacer(unsigned long) [330]
                0.00    0.00       1/1           BufferPoolManager::choose_shard_count(unsigned long) [379]
-----------------------------------------------
                                                 <spontaneous>
[8]      9.4    0.00    0.12                 _GLOBAL__sub_I_disk_manager [8]
                0.12    0.00       1/1           BufferPoolManager::BufferPoolManager(unsigned long, DiskManager*) [7]
                0.00    0.00      17/690166      next_token(std::basic_string_view<char, std::char_traits<char> >, unsigned long*, std::basic_string_view<char, std::char_traits<char> >*) [134]
                0.00    0.00       1/1           DiskManager::DiskManager() [374]
-----------------------------------------------
                0.00    0.11   60017/60017       client_handler(void*) [1]
[9]      8.3    0.00    0.11   60017         Analyze::do_analyze(std::shared_ptr<ast::TreeNode>) [9]
                0.04    0.05   25000/25000       Analyze::analyze_select(std::shared_ptr<ast::SelectStmt> const&, std::shared_ptr<Query>) [10]
                0.01    0.00   10000/10000       void std::vector<SetClause, std::allocator<SetClause> >::_M_realloc_append<SetClause const&>(SetClause const&) [74]
                0.00    0.00   10000/10000       Analyze::get_clause(std::vector<std::shared_ptr<ast::BinaryExpr>, std::allocator<std::shared_ptr<ast::BinaryExpr> > > const&, std::vector<Condition, std::allocator<Condition> >&) [93]
                0.00    0.00  115000/180000      Analyze::convert_sv_value(std::shared_ptr<ast::Value> const&) [95]
                0.00    0.00   95000/4526562     std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() <cycle 1> [53]
                0.00    0.00  115000/115000      Value::~Value() [170]
                0.00    0.00   75000/2265513     std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [132]
                0.00    0.00   20000/585000      TabCol::~TabCol() [135]
                0.00    0.00   10000/105017      DbMeta::get_table(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [172]
                0.00    0.00   10000/1175017     void std::_Construct<AggregatePlan, std::shared_ptr<Plan>, std::vector<SelectTerm, std::allocator<SelectTerm> >&, std::vector<AggCall, std::allocator<AggCall> >&, std::vector<TabCol, std::allocator<TabCol> >&, std::vector<AggHavingCond, std::allocator<AggHavingCond> >&>(AggregatePlan*, std::shared_ptr<Plan>&&, std::vector<SelectTerm, std::allocator<SelectTerm> >&, std::vector<AggCall, std::allocator<AggCall> >&, std::vector<TabCol, std::allocator<TabCol> >&, std::vector<AggHavingCond, std::allocator<AggHavingCond> >&) [133]
                0.00    0.00   10000/60000       Value::init_raw(int) [193]
                0.00    0.00   10000/10000       TabMeta::get_col(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [262]
                0.00    0.00   10000/10000       Analyze::check_clause(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::vector<Condition, std::allocator<Condition> >&) [260]
                0.00    0.00   10000/157270      void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_append<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [162]
-----------------------------------------------
                0.04    0.05   25000/25000       Analyze::do_analyze(std::shared_ptr<ast::TreeNode>) [9]
[10]     7.3    0.04    0.05   25000         Analyze::analyze_select(std::shared_ptr<ast::SelectStmt> const&, std::shared_ptr<Query>) [10]
                0.02    0.01  470000/470000      Analyze::analyze_select(std::shared_ptr<ast::SelectStmt> const&, std::shared_ptr<Query>)::{lambda(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)#1}::operator()(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [24]
                0.01    0.00   30000/30000       std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [49]
                0.01    0.00  100000/295000      __tcf_ZL10LogTypeStr [38]
                0.00    0.00  245000/4526562     std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() <cycle 1> [53]
                0.00    0.00   45000/180000      Analyze::convert_sv_value(std::shared_ptr<ast::Value> const&) [95]
                0.00    0.00   45000/75000       void std::vector<Condition, std::allocator<Condition> >::_M_realloc_append<Condition const&>(Condition const&) [119]
                0.00    0.00  975000/1175017     void std::_Construct<AggregatePlan, std::shared_ptr<Plan>, std::vector<SelectTerm, std::allocator<SelectTerm> >&, std::vector<AggCall, std::allocator<AggCall> >&, std::vector<TabCol, std::allocator<TabCol> >&, std::vector<AggHavingCond, std::allocator<AggHavingCond> >&>(AggregatePlan*, std::shared_ptr<Plan>&&, std::vector<SelectTerm, std::allocator<SelectTerm> >&, std::vector<AggCall, std::allocator<AggCall> >&, std::vector<TabCol, std::allocator<TabCol> >&, std::vector<AggHavingCond, std::allocator<AggHavingCond> >&) [133]
                0.00    0.00  930000/9497560     void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<true>(char const*, unsigned long) [131]
                0.00    0.00  465000/585000      TabCol::~TabCol() [135]
                0.00    0.00  250000/2265513     std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [132]
                0.00    0.00   90000/375000      TabCol::TabCol(TabCol const&) [139]
                0.00    0.00   80000/80000       void std::vector<TabCol, std::allocator<TabCol> >::_M_realloc_append<TabCol const&>(TabCol const&) [179]
                0.00    0.00   80000/80000       void std::vector<SelectTerm, std::allocator<SelectTerm> >::_M_realloc_append<SelectTerm const&>(SelectTerm const&) [178]
                0.00    0.00   80000/160060      void std::vector<ColMeta, std::allocator<ColMeta> >::_M_realloc_append<ColMeta const&>(ColMeta const&) [158]
                0.00    0.00   60000/90000       ColMeta* std::__do_uninit_copy<std::move_iterator<ColMeta*>, std::move_iterator<ColMeta*>, ColMeta*>(std::move_iterator<ColMeta*>, std::move_iterator<ColMeta*>, ColMeta*) [177]
                0.00    0.00   45000/60000       Value::init_raw(int) [193]
                0.00    0.00   30000/105017      DbMeta::get_table(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [172]
                0.00    0.00   30000/30000       void std::vector<QuerySource, std::allocator<QuerySource> >::_M_realloc_append<QuerySource>(QuerySource&&) [215]
